_181500792,240
_181500475,240
_181500762,240
_181500801,240
_181500486,240
_181500767,240
_181500017,240
_181500292,240
_181500829,240
_181500781,240
_181500678,240
_181500562,240
_181500410,240
_181500581,240
_181500498,240
_181500703,240
_181500272,240
_181500422,240
_181500413,240
_181500555,240
_181500554,240
_181500124,240
_181500529,240
_181500394,240
jai_xvi,240
_181500336,240
_181500507,232.73
_181500625,220
_181500423,220
_181500611,220
_181500627,220
_181500783,220
_181500370,220
_181500066,220
_181500598,220
_181500524,220
_181500714,200
_181500125,200
_181500096,200
_181500606,200
_181500040,200
_181500270,200
_181500495,200
_181500303,200
_181500376,200
_181500608,200
_181500417,197.14
_181500408,180
_181500289,180
_181500135,180
_181500528,177.27
_181500192,177.14
_181500411,170
_181500053,170
_181500563,167.27
_181500144,160
_181500032,150
_181500059,130
_181500201,100
_181500343,92.73
_181500424,60
[deleted],60
[deleted],60
_181500841,20
its_rishabh624,0
_181500668,240
_181500295,240
_181500313,240
_181500298,240
_181500721,240
_181500363,240
_181500036,240
_181500609,240
_181500492,240
_181500774,240
_191599010,240
_181500392,240
_181500320,240
_181500160,240
_181500768,240
_181500632,240
_181500206,240
_181500653,240
_181500732,240
_181500242,227.14
_181500587,222.86
_181500378,220
_181500414,220
_181500047,220
_181500382,220
_181500835,220
_181500654,210
_181500824,210
_181500508,210
_181500582,210
_181500458,210
_181500708,210
_181500509,210
_181500669,208
_181500170,200
BhanuMaxias,200
_181500615,200
_181500202,190
_181500594,190
_181500356,190
_181500126,180
_181500342,180
_181500624,180
_181500372,180
_181500749,180
abhishekjais22,180
_181500169,160
_181500198,160
_181500745,150
_181500019,150
_181500809,150
_181500056,140
_181500261,140
_181500395,120
_181500219,120
_181500148,90
_181500566,80
_181500217,80
_181500386,60
[deleted],60
_181500798,60
_181500340,0
pandey143sonu,0
_181500497,300
_181500760,292
_181500569,292
_181500793,292
_181500590,292
_181500315,288.57
_181500373,287.14
_181500311,280
_181500337,280
_181500346,280
_181500830,280
_181500803,280
_181500696,280
_181500307,280
_181500238,280
_181500294,280
_181500377,280
_181500104,280
_181500403,280
_181500728,280
_181500330,280
_181500397,280
_181500117,280
_181500091,280
_181500077,280
_181500401,280
_181500704,280
_181500210,280
_181500641,270
_181500150,267.14
_181500190,267.14
_181500312,267.14
_181500523,260
_181500799,260
_181500302,260
_181500109,260
_181500583,260
_181500482,260
_181500421,260
_181500182,260
_181500441,260
_181500819,250
_181500559,247.14
Mohit181500390,240
_181500438,240
_181500738,240
_181500081,240
_181500225,240
_181500072,238.57
_181500588,230
_181500825,230
_181500222,220
_181500787,220
_191599009,220
_181500339,220
_181500643,220
_181500326,220
_181500136,210
_181500737,207.14
_181500151,200
_181500364,200
_181500675,180
_181500341,170
_181500054,170
_181500621,120
_181500459,90
_181500212,60
sajalsijariya,60
shubham_saraswat,60
_181500390,60
ashishag639,30
_181500283,30
_181500795,20
coderkabh,0
_181500820,300
_181500589,296
_181500405,280
_181500823,280
_181500172,280
_181500626,280
_181500385,280
_181500637,280
_181500381,280
_181500519,280
_181500512,270
_181500354,267.14
_181500742,260
_181500448,260
_181500177,250
_181500765,240
_181500400,240
_181500650,240
_181500195,240
_181500218,240
_181500128,240
_181500074,240
_181500831,240
_181500484,240
_181500764,240
_181500327,220
_181500281,220
_181500527,220
_181500145,220
_181500778,210
_181500832,205.71
_181500549,200
_181500304,200
_181500075,200
_181500060,190
_181500506,185
_181500309,120
_181500184,60
_181500603,60
_181500265,40
_181500366,240
_181500746,240
_181500785,240
_181500552,236
_181500713,220
_181500142,220
_181500727,220
_181500471,220
_181500755,220
_181500539,220
_181500050,200
_181500630,200
_181500412,200
_181500118,200
_181500602,200
_181500051,199.14
_181500133,180
_181500426,180
_181500759,180
_181500350,180
_181500640,180
_181500635,180
_181500724,180
_181500754,180
_181500725,180
satyam_singh_cs3,180
_181500284,180
_181500692,180
_181500002,170
_181500073,170
_181500323,160
_181500596,160
__181500062,160
_181500301,160
_181500501,150
_181500163,140
_181500114,140
_181500197,130
_181500155,120
_181500273,120
_181500228,120
_171500168,120
_181500719,120
_181500634,110
_181500797,110
_181500187,110
_181500404,110
_181500305,110
_181500466,90
_191599013,78
_181500021,78
_181500027,76
_181500365,60
_181500220,60
_181500720,60
_181500058,60
_191599012,50
akshatdwivedi23,20
_181500062,20
_181500162,20
_191599005,0
_181500180,300
_181500686,300
shipra_171500317,280
_181500450,280
_181500457,280
_181500468,280
_181500200danish,280
_181500147,260
_181500291,260
_181500271,260
_181500434,260
_181500157,260
_181500444,260
_181500496,255.71
_181500806,250
_181500821,242.73
_181500267,240
_181500431,220
_181500702,220
_181500449,220
_181500209,212.73
_161500139,196
_181500543,195.59
_181500463,191.43
_181500299,190
_181500567,190
_181500362,190
_181500134,190
_181500407,180
_181500651,170
_181500250,167.14
_181500817,167.14
_181500442,160
rahul_sharma_cs2,160
_181500671,160
shashank_yadav11,160
_181500110,160
_181500731,160
_181500493,142.86
_181500173,140
_181500684,131.3
_191599018,130
siddhant123anand,120
_181500758,120
_181500530,110
_191599006,100
_181500269,100
_181500840,100
_181500333,90
_181500322,90
[deleted],90
_181500613,80
_181500211,80
Leviathan225,60
krishna_kant_cs1,60
snehil_gla_cs18,40
anuragtripathi,30
ayush_pathak_cs1,30
_181500757,20
shubhi_gautam_c1,20
_181500089,20
ayush_gupta_cs18,20
ashishjohns763,0
Ravi_161500441,0
_181500306,240
_181500661,240
_181500090_,240
_181500664,240
_171500128,240
_181500119,240
_181500579,240
_181500233,220
_181500108,220
_181500146,220
181500013_abhis,220
_181500189,220
_171500063,220
_181500813,220
_181500025,220
_181500166,210
_181500257,210
_181500205,205
_181500747,200
_181500016,200
_181500179,190
_181500504,180
_181500039,180
_171500226,180
_171500271,180
_181500584,180
_181500693,170
_181500165,160
jayesh_gupta_cs1,160
_181500743,160
_181500685,134.28
_181500262,130
_181500573,130
_181500310,130
181500278_Isha,120
avi_vivek_cs18,120
_181500279,120
madhav_lomash_c1,120
_181500633,120
_181500699,120
_181500193,110
_181500491,110
_181500132arunps,110
abhishek_pande21,90
_171500148,90
aman_gupta1_cs18,90
_181500659,90
bharti_sharma_c1,80
G_181500816,80
_181500028,70
_181500130,70
_181500769,60
harshit_srivast6,60
G_51_stutikakkar,60
pankaj_upadhyay1,60
IshaParveen,40
vinay_sharma_cs1,40
vinay_sharma9027,30
_181500264,300
_181500510,300
_181500328,300
_171500174,300
_171500232,300
_171500333,300
_181500682,300
_181500086,300
_171500272,300
_181500478,300
_181500597,300
_181500116,300
_181500645,300
_181500433,300
_181500367,295
_181500088,280
_181500763,280
_181500805,260
_181500097,250
_181500154,240
_181500521,240
_181500432,240
_181500329,240
_181500063,240
_181500208,240
_181500734,210
_181500188,207.53
_181500006,202.86
_181500604,200
_181500548,200
_181500268,195.71
_181500744,190
_181500277,190
_181500358,182.86
_181500105,180
_181500535,180
_181500752,180
_181500347,170
_181500388,170
_181500229,160
_181500470,160
harshvcode,150
prasant_kumar_c1,140
_181500241,140
_181500700,135.71
_181500812,130
_181500232,130
_181500698,130
_181500159,120
_181500526,120
_181500766,105
_181500023,100
_181500776,100
_181500514,80
ishant_goyal_cs1,60
_181500595,60
chanchal_kaushi1,60
ramanradha043,60
Vishal_812,60
Takeshi_Kovacs,60
_181500223,60
astitva2000,40
_181500639,30
_181500185,0
_171500358,200
_181500115,190
_181500464,190
_181500537,187.14
_171500092,182
_181500790,170
_181500679,170
_181500622,170
_181500100,165
_181500836,150
_181500379,150
_181500430,150
_181500490,150
_181500565,150
_181500300,150
_181500203,150
_181500680,150
_181599004,150
_181500055,150
_181500049,141.04
_181500610,135.71
_181500489,130
_181500834,130
_181500084,130
_181500456,120
_181500818,120
_181500048,120
_181500001,120
yogesh_saraswat1,120
_181500453,120
_181500542,120
_181500775,120
_181500515,120
_181500258,120
_181500838,117.14
_181599002,100
_181500722,100
_181500251,100
_191599007,100
_181500221,90
_181500360,90
_181500419,90
_171500178,90
_171500193,90
_181500183,82
_181500601,80
srishti_mishra21,80
_181500011,80
_171500383,80
_171500258,60
_181500353,60
_161500445,60
_181500318,60
shikhar_khare_c2,60
_181500796,60
_181599003,60
_181500138,50
_181500663,40
_181500285,30
gcfl181500788,30
_171500169,0
_181500667,0
I_181500430,0
_181500045,300
_181500649,296
_181500756,292
_181500332,280
_181500181,280
_181500319,280
_181500740,280
_181500578,280
_181500710,280
_181500688,280
_181500231,280
_181500046,280
_181500723,262.86
_181500112,260
_181500338,260
_181500068,260
_181500780,260
_181500445,260
_181500008,260
_181500551,250
_181500127,242.85
_181500454,240
_181500037,240
_181500652,240
_181500335,232
_181500351,230
_181500152,230
_181500481,230
_181500129,220
_181500536,220
_181500628,220
_181500252,220
_181500427,212
_181500240,210
_181500316,210
_181500156,200
_181500254,200
_181500568,200
_181500308,200
_181500246,190
_181500572,190
_181500213,190
_181500503,180
_181500460,170
_181500199,170
_181500106,170
_181500009,160
_181500286,160
_181500042,160
_181500012,155.71
_181500447,150
_181500244,145.71
_181500777,132.86
181500087__,130
_181500558,120
